Product Name,Product Category,Number of Items Sold,Weekly Sales,Holiday,Temperature,Fuel Price,Day,Month,Year
Nikon D850,Camera,38,567682,TRUE,21,91,27,12,2022
MSI GE66 Raider,Gaming Laptop,26,677144,TRUE,36,88,27,12,2022
Ring Video Doorbell Pro,Home Appliance,34,1872040,TRUE,38,95,27,12,2022
AUKEY USB C Power Bank 20000mAh,Portable Charger,25,933500,FALSE,30,103,27,12,2022
Samsung Galaxy Tab S7+,Tablet,8,412648,TRUE,36,95,27,12,2022
Lenovo Tab P11 Pro,Tablet,1,49425,TRUE,31,107,28,12,2022
Philips Hue White and Color Ambiance,Smart Home Device,38,3631850,TRUE,27,101,28,12,2022
Motorola Edge+,Smartphone,33,934890,TRUE,29,109,28,12,2022
Anker PowerCore 10000,Portable Charger,14,783972,TRUE,29,100,28,12,2022
Mobvoi TicWatch E3,Smartwatch,6,341400,TRUE,35,95,28,12,2022
Ring Video Doorbell Pro,Home Appliance,34,1872040,TRUE,32,102,28,12,2022
HP Omen 15,Gaming Laptop,50,4042100,TRUE,35,105,28,12,2022
Bose QuietComfort 35 II,Headphones,30,2812410,TRUE,33,108,28,12,2022
Dell XPS 13,Laptop,11,213059,TRUE,23,89,28,12,2022
Nest Learning Thermostat,Smart Home Device,29,1831611,FALSE,34,98,28,12,2022
Amazon Echo (4th generation),Smart Home Device,16,558000,TRUE,33,103,28,12,2022
Huawei MatePad Pro,Tablet,25,1183150,TRUE,23,101,28,12,2022
Huawei P50 Pro,Smartphone,19,938106,TRUE,22,99,28,12,2022
Nikon Z6 II,Camera,49,2957591,FALSE,38,104,28,12,2022
LG Gram,Laptop,36,1883988,TRUE,28,96,28,12,2022
Xerox Phaser 6510/DNI,Printer,44,958672,TRUE,35,111,28,12,2022
Ricoh SP C261DNw,Printer,25,2041750,TRUE,33,97,28,12,2022
Philips Sonicare DiamondClean,Home Appliance,36,2394288,FALSE,22,93,28,12,2022
Alienware m15 R4,Gaming Laptop,6,506652,TRUE,33,100,28,12,2022
Amazfit Bip U Pro,Fitness Tracker,44,1688720,TRUE,32,89,28,12,2022
ASUS ROG Swift PG279Q,Monitor,40,3112560,TRUE,31,100,28,12,2022
VANKYO Performance V630,Projector,6,410802,TRUE,31,95,28,12,2022
Huawei Watch GT 2 Pro,Smartwatch,14,560630,TRUE,23,101,28,12,2022
ASUS ROG Swift PG279Q,Monitor,40,3112560,TRUE,32,104,28,12,2022
Mobvoi TicWatch E3,Smartwatch,6,341400,FALSE,35,97,28,12,2022
PlayStation 4 Slim,Gaming Console,5,360460,TRUE,36,98,28,12,2022
Nintendo Switch,Gaming Console,1,36385,TRUE,37,99,28,12,2022
Samsung Galaxy Tab S7+,Tablet,8,412648,FALSE,30,95,28,12,2022
Nikon D850,Camera,38,567682,FALSE,22,91,28,12,2022
Amazon Fire HD 10,Tablet,42,577038,TRUE,32,98,28,12,2022
Canon EOS 90D,Camera,45,566280,TRUE,30,110,29,12,2022
Dell XPS 13,Laptop,11,213059,TRUE,32,87,29,12,2022
Anker Nebula Capsule II,Projector,19,1796716,TRUE,22,99,29,12,2022
Microsoft Surface Pro 7,Tablet,41,532385,FALSE,28,99,29,12,2022
iPad Pro,Tablet,10,829050,FALSE,35,109,29,12,2022
Fossil Gen 5,Smartwatch,43,2187625,TRUE,34,105,29,12,2022
Dell XPS 13,Laptop,11,213059,TRUE,24,94,29,12,2022
Alienware Area-51m,Laptop,24,1899312,TRUE,30,98,29,12,2022
Gigabyte Aorus 15G,Gaming Laptop,13,745641,TRUE,33,101,29,12,2022
Gigabyte Aorus 15G,Gaming Laptop,13,745641,TRUE,39,109,29,12,2022
Samsung Galaxy Watch 4,Smartwatch,23,2101947,TRUE,35,105,29,12,2022
Bose QuietComfort 35 II,Headphones,30,2812410,FALSE,36,103,29,12,2022
Bose QuietComfort 35 II,Headphones,30,2812410,FALSE,29,105,29,12,2022
RAVPower Portable Charger 20000mAh,Portable Charger,42,2515044,TRUE,24,90,29,12,2022
Panasonic Lumix GH5,Camera,2,110918,TRUE,32,97,29,12,2022
Epson WorkForce Pro WF-4740,Printer,49,1837892,TRUE,28,105,29,12,2022
Nebula Cosmos Max,Projector,21,1040676,TRUE,25,104,29,12,2022
Sony Xperia 1 III,Smartphone,36,2409876,TRUE,37,96,29,12,2022
Panasonic Lumix GH5,Camera,2,110918,TRUE,24,99,29,12,2022
Anker Soundcore Liberty Air 2 Pro,Earphones,12,614112,FALSE,25,88,29,12,2022
Mobvoi TicWatch E3,Smartwatch,6,341400,FALSE,34,90,29,12,2022
Xiaomi Mi Smart Band 6,Fitness Tracker,9,810639,TRUE,25,111,29,12,2022
Samsung Galaxy Buds Pro,Wireless Earbuds,11,938179,TRUE,29,102,29,12,2022
Sony X90J,TV,44,1881968,TRUE,30,95,29,12,2022
Samsung Galaxy Tab S7+,Tablet,8,412648,TRUE,28,101,29,12,2022
HP Omen 15,Gaming Laptop,50,4042100,TRUE,34,99,29,12,2022
Skullcandy Indy Fuel,Earphones,48,2680320,TRUE,30,114,29,12,2022
Olympus OM-D E-M1 Mark III,Camera,42,4134648,TRUE,28,103,29,12,2022
Sony WH-1000XM5,Earphones,21,685776,TRUE,23,99,29,12,2022
Optoma UHD50X,Projector,18,656514,TRUE,34,105,29,12,2022
Maxoak Bluetti AC200P Power Station,Portable Charger,28,1922844,TRUE,26,108,29,12,2022
HP Omen 15,Gaming Laptop,50,4042100,FALSE,35,102,30,12,2022
Xerox Phaser 6510/DNI,Printer,44,958672,TRUE,34,102,30,12,2022
Fujifilm X-T4,Camera,33,1423125,TRUE,28,97,30,12,2022
Epson WorkForce Pro WF-4740,Printer,49,1837892,TRUE,32,108,30,12,2022
Google Nest Learning Thermostat,Home Appliance,12,267012,TRUE,35,103,30,12,2022
Lexmark MC3326adwe,Printer,20,1315120,FALSE,25,101,30,12,2022
Bose QuietComfort Earbuds,Wireless Earbuds,20,382540,TRUE,25,101,30,12,2022
Samsung Galaxy Buds Pro,Earphones,45,956430,TRUE,27,111,30,12,2022
LG Velvet 2 Pro,Smartphone,22,1998788,TRUE,27,108,30,12,2022
Canon PIXMA TR4520,Printer,39,1400334,FALSE,39,108,30,12,2022
Anker Soundcore Motion+,Bluetooth Speaker,34,3285964,TRUE,25,112,30,12,2022
BenQ PD2700U,Monitor,35,2416820,TRUE,34,98,30,12,2022
Epson EF-100,Projector,35,3025015,FALSE,29,98,30,12,2022
Huawei Watch GT 2 Pro,Smartwatch,14,560630,TRUE,32,103,30,12,2022
Sony SRS-XB43,Bluetooth Speaker,9,760050,TRUE,29,103,30,12,2022
ASUS TUF Gaming A15,Gaming Laptop,29,1866904,TRUE,26,99,30,12,2022
Panasonic JZ2000,TV,45,1939950,TRUE,36,97,30,12,2022
Samsung Xpress M2020W,Printer,32,2362624,TRUE,29,102,30,12,2022
Xiaomi Mi 12,Smartphone,7,161098,TRUE,39,95,30,12,2022
Google Pixel 6,Smartphone,2,169328,FALSE,29,88,30,12,2022
LG 34GN850-B,Monitor,19,1150469,FALSE,35,107,30,12,2022
ASUS TUF Gaming A15,Gaming Laptop,29,1866904,FALSE,30,106,30,12,2022
ViewSonic PX747-4K,Projector,2,117914,TRUE,24,109,30,12,2022
Apple HomePod mini,Smart Home Device,50,4256300,TRUE,35,88,30,12,2022
Boat Airdopes 131,Earphones,29,1472678,TRUE,31,98,30,12,2022
Gigabyte Aorus 15G,Gaming Laptop,13,745641,TRUE,32,101,30,12,2022
Apple HomePod mini,Smart Home Device,50,4256300,TRUE,29,96,31,12,2022
Philips SHP9500,Headphones,25,2490725,TRUE,31,89,31,12,2022
BenQ HT3550,Projector,13,814008,FALSE,27,97,31,12,2022
Alienware Area-51m,Laptop,24,1899312,TRUE,35,98,31,12,2022
Samsung Galaxy Watch 4,Smartwatch,23,2101947,TRUE,31,106,31,12,2022
Motorola Edge+,Smartphone,33,934890,TRUE,31,105,31,12,2022
Anker Nebula Capsule II,Projector,19,1796716,TRUE,22,101,31,12,2022
Samsung Odyssey G9,Monitor,7,175819,TRUE,33,98,31,12,2022
Sony WH-1000XM4,Headphones,33,1970133,TRUE,23,86,31,12,2022
August Wi-Fi Smart Lock,Smart Home Device,44,1673144,TRUE,22,95,31,12,2022
KitchenAid Artisan Stand Mixer,Home Appliance,22,1269686,TRUE,22,109,31,12,2022
Sony WH-1000XM5,Earphones,21,685776,TRUE,31,103,31,12,2022
PlayStation 4,Gaming Console,17,998818,TRUE,26,106,31,12,2022
ASUS TUF Gaming A15,Gaming Laptop,29,1866904,TRUE,28,105,31,12,2022
LG CineBeam HU80KA,Projector,39,3302637,TRUE,39,93,31,12,2022
Sony Xperia 1 III,Smartphone,36,2409876,TRUE,30,96,31,12,2022
Asus ZenPad 3S 10,Tablet,18,1214568,TRUE,22,109,31,12,2022
Jabra Elite 85t,Wireless Earbuds,2,146654,TRUE,22,100,31,12,2022
Canon EOS R6,Camera,29,2220617,TRUE,23,101,31,12,2022
Harman Kardon Onyx Studio 6,Bluetooth Speaker,49,1492932,TRUE,26,91,31,12,2022
Hisense U8G,TV,41,479741,FALSE,35,105,31,12,2022
Olympus OM-D E-M1 Mark III,Camera,42,4134648,TRUE,25,103,31,12,2022
Acer R240HY,Monitor,49,3764376,FALSE,26,101,31,12,2022
Sony Xperia 1 III,Smartphone,36,2409876,TRUE,38,92,31,12,2022
Wyze Cam Pan,Smart Home Device,12,636048,FALSE,27,97,31,12,2022
Roomba i7+,Home Appliance,31,1248277,FALSE,33,101,31,12,2022
Boat Airdopes 131,Earphones,29,1472678,TRUE,24,102,31,12,2022
Sony A80J OLED,TV,35,3003525,TRUE,30,95,1,1,2023
Sennheiser Momentum True Wireless 2,Earphones,18,1037124,FALSE,29,105,1,1,2023
Dyson V11,Home Appliance,31,830025,TRUE,33,104,1,1,2023
ASUS ROG Swift PG279Q,Monitor,40,3112560,TRUE,30,106,1,1,2023
JBL Free X,Earphones,35,1369375,TRUE,25,91,1,1,2023
Nikon Z6 II,Camera,49,2957591,TRUE,34,97,1,1,2023
Huawei Band 6,Fitness Tracker,32,781120,TRUE,34,98,1,1,2023
ViewSonic VX2457-MHD,Monitor,28,1716036,TRUE,21,98,1,1,2023
Harman Kardon Onyx Studio 6,Bluetooth Speaker,49,1492932,TRUE,25,86,1,1,2023
Apple HomePod mini,Smart Home Device,50,4256300,TRUE,30,90,1,1,2023
Sony WF-1000XM4,Wireless Earbuds,38,3778340,FALSE,33,106,1,1,2023
Sony Alpha A7 III,Camera,31,1580318,TRUE,29,93,1,1,2023
Samsung Family Hub Refrigerator,Home Appliance,5,268670,TRUE,30,109,1,1,2023
Beyerdynamic DT 990 Pro,Headphones,37,479927,FALSE,27,103,1,1,2023
Hisense U8G,TV,41,479741,TRUE,36,110,1,1,2023
Mobvoi TicWatch E3,Smartwatch,6,341400,FALSE,35,96,1,1,2023
Olympus OM-D E-M1 Mark III,Camera,42,4134648,TRUE,23,105,1,1,2023
Skullcandy Indy Fuel,Wireless Earbuds,13,901589,TRUE,26,112,1,1,2023
Sony Alpha A7 III,Camera,31,1580318,TRUE,28,87,1,1,2023
Nest Learning Thermostat,Smart Home Device,29,1831611,FALSE,35,102,1,1,2023
JBL Flip 5,Bluetooth Speaker,44,2297284,TRUE,31,92,1,1,2023
LG Gram,Laptop,36,1883988,FALSE,33,91,1,1,2023
Garmin Fenix 6 Pro,Smartwatch,19,1295515,TRUE,28,95,1,1,2023
LG Smart Washing Machine,Home Appliance,35,2509185,TRUE,29,103,1,1,2023
iPad Pro,Tablet,10,829050,FALSE,33,106,2,1,2023
Canon EOS 90D,Camera,45,566280,TRUE,28,103,2,1,2023
Skullcandy Indy Fuel,Earphones,48,2680320,FALSE,26,114,2,1,2023
Goal Zero Yeti 500X Portable Power Station,Portable Charger,4,78384,TRUE,28,104,2,1,2023
Nebula Cosmos Max,Projector,21,1040676,TRUE,23,101,2,1,2023
RAVPower Portable Charger 20000mAh,Portable Charger,42,2515044,TRUE,24,95,2,1,2023
LG CineBeam HU80KA,Projector,39,3302637,TRUE,37,99,2,1,2023
Suunto 7,Smartwatch,13,830349,TRUE,28,86,2,1,2023
LG 34GN850-B,Monitor,19,1150469,TRUE,33,102,2,1,2023
Leica Q2,Camera,17,1173850,TRUE,27,95,2,1,2023
Fossil Gen 5,Smartwatch,43,2187625,FALSE,33,99,2,1,2023
Leica Q2,Camera,17,1173850,TRUE,29,101,2,1,2023
iPhone 13 Pro,Smartphone,24,998592,TRUE,34,97,2,1,2023
Olympus OM-D E-M1 Mark III,Camera,42,4134648,TRUE,30,106,2,1,2023
Amazon Fire HD 10,Tablet,42,577038,TRUE,38,97,2,1,2023
Polar Ignite 2,Fitness Tracker,10,292960,TRUE,30,98,2,1,2023
Xerox Phaser 6510/DNI,Printer,44,958672,TRUE,27,103,2,1,2023
Energizer PowerKeep Pro Portable Power Station,Portable Charger,15,355995,TRUE,30,107,2,1,2023
Alienware m15 R4,Gaming Laptop,6,506652,TRUE,23,99,2,1,2023
Zendure A8PD Power Bank 26800mAh,Portable Charger,2,185566,FALSE,23,100,2,1,2023
Brother HL-L2390DW,Printer,48,4658496,TRUE,36,101,2,1,2023
Microsoft Surface Laptop 4,Laptop,12,264960,FALSE,34,96,2,1,2023
Canon EOS 90D,Camera,45,566280,TRUE,23,100,2,1,2023
MSI Optix MAG271CQR,Monitor,34,1856876,TRUE,25,103,2,1,2023
Nest Learning Thermostat,Smart Home Device,29,1831611,FALSE,37,101,2,1,2023
LG 27UK850-W,Monitor,43,1841991,TRUE,35,105,2,1,2023
BenQ HT3550,Projector,13,814008,FALSE,30,107,2,1,2023
PlayStation 4 Slim,Gaming Console,5,360460,TRUE,30,103,3,1,2023
Nest Learning Thermostat,Smart Home Device,29,1831611,TRUE,35,104,3,1,2023
Epson EF-100,Projector,35,3025015,FALSE,29,91,3,1,2023
Asus ZenPad 3S 10,Tablet,18,1214568,TRUE,26,101,3,1,2023
Ring Video Doorbell Pro,Home Appliance,34,1872040,FALSE,29,102,3,1,2023
HP Spectre x360,Laptop,16,476272,TRUE,35,97,3,1,2023
Sony SRS-XB43,Bluetooth Speaker,9,760050,TRUE,28,104,3,1,2023
Skullcandy Indy Fuel,Earphones,48,2680320,TRUE,31,110,3,1,2023
Skullcandy Indy Fuel,Earphones,48,2680320,FALSE,34,114,3,1,2023
BenQ PD2700U,Monitor,35,2416820,TRUE,31,107,3,1,2023
Beyerdynamic DT 990 Pro,Headphones,37,479927,FALSE,33,96,3,1,2023
Bose QuietComfort Earbuds,Earphones,31,1963819,TRUE,29,96,3,1,2023
LG CineBeam HU80KA,Projector,39,3302637,TRUE,30,91,3,1,2023
TCL 6-Series,TV,9,144981,TRUE,25,113,3,1,2023
PlayStation 4,Gaming Console,17,998818,TRUE,28,114,3,1,2023
Samsung Odyssey G9,Monitor,7,175819,TRUE,40,101,3,1,2023
Panasonic JZ2000,TV,45,1939950,TRUE,33,104,3,1,2023
Sony A80J OLED,TV,35,3003525,TRUE,24,101,3,1,2023
Huawei Band 6,Fitness Tracker,32,781120,TRUE,29,98,3,1,2023
Xerox Phaser 6510/DNI,Printer,44,958672,TRUE,35,106,3,1,2023
PlayStation 5,Gaming Console,2,191290,TRUE,28,96,3,1,2023
Gigabyte Aorus 15G,Gaming Laptop,13,745641,TRUE,35,110,3,1,2023
Google Pixel Slate,Tablet,37,1727937,TRUE,24,86,3,1,2023
LG CineBeam HU80KA,Projector,39,3302637,TRUE,32,92,3,1,2023
Bose SoundLink Revolve+,Bluetooth Speaker,23,514165,TRUE,38,99,3,1,2023
Google Nest Hub (2nd generation),Smart Home Device,8,116816,TRUE,21,105,3,1,2023
Marshall Kilburn II,Bluetooth Speaker,25,1978425,TRUE,25,108,3,1,2023
Nebula Cosmos Max,Projector,21,1040676,TRUE,29,101,3,1,2023
Nest Learning Thermostat,Smart Home Device,29,1831611,TRUE,35,100,3,1,2023
LG C1 OLED,TV,11,310222,FALSE,34,98,3,1,2023
Fitbit Sense,Smartwatch,49,1548841,TRUE,34,96,4,1,2023
Maxoak Bluetti AC200P Power Station,Portable Charger,28,1922844,FALSE,35,103,4,1,2023
Razer Blade 15,Laptop,31,2852899,TRUE,30,104,4,1,2023
Anker Soundcore Liberty Air 2 Pro,Wireless Earbuds,18,468126,TRUE,34,112,4,1,2023
Suunto 7,Smartwatch,13,830349,TRUE,22,85,4,1,2023
BoAt Rockerz 330,Bluetooth Speaker,33,2594229,TRUE,24,96,4,1,2023
Jabra Elite 85t,Wireless Earbuds,2,146654,TRUE,25,100,4,1,2023
Microsoft Surface Laptop 4,Laptop,12,264960,TRUE,38,96,4,1,2023
Gigabyte Aorus 15G,Gaming Laptop,13,745641,TRUE,34,110,4,1,2023
Sennheiser Momentum True Wireless 2,Earphones,18,1037124,FALSE,30,107,4,1,2023
ViewSonic VX2457-MHD,Monitor,28,1716036,TRUE,30,94,4,1,2023
Xiaomi Mi 12,Smartphone,7,161098,TRUE,36,101,4,1,2023
Bose SoundLink Revolve+,Bluetooth Speaker,23,514165,TRUE,38,105,4,1,2023
LG 27UK850-W,Monitor,43,1841991,FALSE,35,106,4,1,2023
iPad Pro,Tablet,10,829050,FALSE,29,115,4,1,2023
Nest Learning Thermostat,Smart Home Device,29,1831611,TRUE,37,97,4,1,2023
LG Velvet 2 Pro,Smartphone,22,1998788,TRUE,24,109,4,1,2023
Fitbit Sense,Smartwatch,49,1548841,TRUE,27,101,4,1,2023
Amazon Fire HD 10,Tablet,42,577038,TRUE,38,98,4,1,2023
Boat Airdopes 131,Earphones,29,1472678,TRUE,31,102,4,1,2023
Razer Blade 15,Gaming Laptop,16,1185312,TRUE,29,86,4,1,2023
LG Smart Washing Machine,Home Appliance,35,2509185,TRUE,28,101,4,1,2023
Leica Q2,Camera,17,1173850,TRUE,28,95,4,1,2023
Jackery Portable Power Station Explorer 240,Portable Charger,2,192604,TRUE,27,102,4,1,2023
Hisense U8G,TV,41,479741,TRUE,34,104,4,1,2023
Asus ZenPad 3S 10,Tablet,18,1214568,TRUE,26,105,4,1,2023
Acer Predator Helios 300,Gaming Laptop,17,796620,FALSE,36,111,4,1,2023
Oppo Find X3 Pro,Smartphone,42,3204180,TRUE,31,98,4,1,2023
Samsung Galaxy Fit 2,Fitness Tracker,33,1832688,TRUE,32,110,4,1,2023
TCL 6-Series,TV,9,144981,TRUE,30,105,4,1,2023
MSI Optix MAG271CQR,Monitor,34,1856876,TRUE,23,94,4,1,2023
Samsung Galaxy Buds Pro,Wireless Earbuds,11,938179,TRUE,35,98,4,1,2023
Ricoh SP C261DNw,Printer,25,2041750,TRUE,26,97,5,1,2023
KitchenAid Artisan Stand Mixer,Home Appliance,22,1269686,TRUE,29,111,5,1,2023
Skullcandy Indy Fuel,Earphones,48,2680320,FALSE,33,109,5,1,2023
Lenovo ThinkPad X1 Carbon,Laptop,33,1429329,TRUE,24,93,5,1,2023
Huawei MatePad Pro,Tablet,25,1183150,TRUE,24,97,5,1,2023
iPad Pro,Tablet,10,829050,TRUE,30,112,5,1,2023
Nest Learning Thermostat,Smart Home Device,29,1831611,TRUE,37,102,5,1,2023
Samsung Family Hub Refrigerator,Home Appliance,5,268670,TRUE,23,100,5,1,2023
Samsung Galaxy Buds Pro,Earphones,45,956430,TRUE,29,113,5,1,2023
Xbox One,Gaming Console,11,130317,TRUE,31,98,5,1,2023
Philips Sonicare DiamondClean,Home Appliance,36,2394288,FALSE,22,94,5,1,2023
Dyson V11,Home Appliance,31,830025,TRUE,31,97,5,1,2023
XGIMI Halo,Projector,5,133525,TRUE,28,112,5,1,2023
Olympus OM-D E-M1 Mark III,Camera,42,4134648,TRUE,29,105,5,1,2023
Grado SR80e,Headphones,20,1481520,FALSE,31,97,5,1,2023
Epson EcoTank ET-4760,Printer,48,3624048,TRUE,39,108,5,1,2023
Samsung Family Hub Refrigerator,Home Appliance,5,268670,TRUE,24,99,5,1,2023
Epson Home Cinema 5050UB,Projector,20,654440,TRUE,32,102,5,1,2023
Skullcandy Indy Fuel,Wireless Earbuds,13,901589,TRUE,33,105,5,1,2023
Sony Alpha A7 III,Camera,31,1580318,TRUE,33,96,5,1,2023
Zendure A8PD Power Bank 26800mAh,Portable Charger,2,185566,TRUE,25,101,5,1,2023
Jabra Elite 75t,Earphones,29,2160906,TRUE,29,96,5,1,2023
MacBook Pro,Laptop,7,555688,TRUE,28,105,5,1,2023
AirPods Pro,Earphones,24,561192,FALSE,36,103,5,1,2023
Polar Ignite 2,Fitness Tracker,10,292960,FALSE,30,95,5,1,2023
Xbox One,Gaming Console,11,130317,TRUE,29,100,5,1,2023
JBL Quantum 800,Headphones,28,1653932,FALSE,31,102,6,1,2023
Xerox Phaser 6510/DNI,Printer,44,958672,TRUE,35,109,6,1,2023
Google Nest Hub (2nd generation),Smart Home Device,8,116816,TRUE,23,104,6,1,2023
Microsoft Surface Pro 7,Tablet,41,532385,FALSE,33,95,6,1,2023
LG Gram,Laptop,36,1883988,TRUE,34,92,6,1,2023
Samsung Galaxy Tab S7+,Tablet,8,412648,FALSE,29,103,6,1,2023
Amazon Echo Studio,Bluetooth Speaker,20,1393680,TRUE,25,91,6,1,2023
HP Spectre x360,Laptop,16,476272,TRUE,31,94,6,1,2023
Xiaomi Mi Pad 5,Tablet,32,3066816,FALSE,32,107,6,1,2023
MacBook Pro,Laptop,7,555688,TRUE,25,105,6,1,2023
Amazon Echo Studio,Bluetooth Speaker,20,1393680,TRUE,32,94,6,1,2023
Huawei MatePad Pro,Tablet,25,1183150,TRUE,30,101,6,1,2023
Marshall Kilburn II,Bluetooth Speaker,25,1978425,TRUE,32,99,6,1,2023
Samsung Galaxy Buds Pro,Wireless Earbuds,11,938179,TRUE,35,105,6,1,2023
ViewSonic PX747-4K,Projector,2,117914,TRUE,27,111,6,1,2023
Apple Watch Series 7,Smartwatch,16,180688,TRUE,21,92,6,1,2023
Motorola Edge+,Smartphone,33,934890,FALSE,27,114,6,1,2023
Anker PowerCore 10000,Portable Charger,14,783972,TRUE,37,104,6,1,2023
Grado SR80e,Headphones,20,1481520,TRUE,28,97,6,1,2023
Epson EcoTank ET-4760,Printer,48,3624048,TRUE,38,110,6,1,2023
Nintendo Switch,Gaming Console,1,36385,TRUE,29,102,6,1,2023
Samsung Galaxy Buds Pro,Earphones,45,956430,TRUE,33,106,6,1,2023
Goal Zero Yeti 500X Portable Power Station,Portable Charger,4,78384,TRUE,23,104,6,1,2023
PlayStation 5,Gaming Console,2,191290,TRUE,20,88,6,1,2023
Google Pixel Buds A-Series,Wireless Earbuds,39,3224052,TRUE,27,107,6,1,2023
LG 34GN850-B,Monitor,19,1150469,FALSE,33,107,6,1,2023
Dell G5 15 SE,Gaming Laptop,6,521226,FALSE,29,104,6,1,2023
Google Pixel Buds A-Series,Wireless Earbuds,39,3224052,FALSE,32,105,6,1,2023
Apple AirPods Pro,Wireless Earbuds,31,1153138,TRUE,31,106,6,1,2023
Sony Xperia 1 III,Smartphone,36,2409876,TRUE,35,90,6,1,2023
Apple Watch SE,Fitness Tracker,11,777964,TRUE,21,97,7,1,2023
LG 34GN850-B,Monitor,19,1150469,FALSE,37,112,7,1,2023
Acer Swift 5,Laptop,32,1574848,TRUE,29,113,7,1,2023
Samsung 10000mAh Portable Battery Pack,Portable Charger,32,719584,TRUE,31,96,7,1,2023
KitchenAid Artisan Stand Mixer,Home Appliance,22,1269686,TRUE,27,103,7,1,2023
LG Velvet 2 Pro,Smartphone,22,1998788,TRUE,32,109,7,1,2023
Huawei Watch GT 2 Pro,Smartwatch,14,560630,TRUE,30,101,7,1,2023
Canon EOS R6,Camera,29,2220617,TRUE,30,107,7,1,2023
Energizer PowerKeep Pro Portable Power Station,Portable Charger,15,355995,TRUE,26,107,7,1,2023
Xbox Series X,Gaming Console,20,858360,TRUE,33,90,7,1,2023
Dell XPS 13,Laptop,11,213059,TRUE,24,93,7,1,2023
Asus ROG Zephyrus G14,Gaming Laptop,23,1923145,TRUE,24,99,7,1,2023
AUKEY USB C Power Bank 20000mAh,Portable Charger,25,933500,FALSE,38,102,7,1,2023
Nespresso VertuoPlus,Home Appliance,47,3562459,TRUE,32,94,7,1,2023
Olympus OM-D E-M1 Mark III,Camera,42,4134648,TRUE,29,108,7,1,2023
August Wi-Fi Smart Lock,Smart Home Device,44,1673144,TRUE,23,97,7,1,2023
MSI GE66 Raider,Gaming Laptop,26,677144,TRUE,35,93,7,1,2023
Vizio P-Series Quantum,TV,44,3508868,TRUE,29,111,7,1,2023
Dell XPS 13,Laptop,11,213059,TRUE,26,89,7,1,2023
Alienware Area-51m,Laptop,24,1899312,TRUE,35,96,7,1,2023
BenQ PD2700U,Monitor,35,2416820,FALSE,28,103,7,1,2023
Polar Ignite 2,Fitness Tracker,10,292960,FALSE,31,93,7,1,2023
Instant Pot Duo Evo Plus,Home Appliance,38,3755046,TRUE,38,95,7,1,2023
VANKYO Performance V630,Projector,6,410802,TRUE,35,90,7,1,2023
Beyerdynamic DT 990 Pro,Headphones,37,479927,FALSE,33,99,7,1,2023
Leica Q2,Camera,17,1173850,TRUE,35,95,7,1,2023
Sony WH-1000XM5,Earphones,21,685776,TRUE,33,103,8,1,2023
Ecobee SmartThermostat,Smart Home Device,4,57888,TRUE,34,93,8,1,2023
MSI Optix MAG271CQR,Monitor,34,1856876,TRUE,22,100,8,1,2023
Dell Ultrasharp U2415,Monitor,40,2575640,TRUE,38,106,8,1,2023
AKG K371,Headphones,2,194900,FALSE,28,95,8,1,2023
Apple HomePod mini,Smart Home Device,50,4256300,TRUE,33,89,8,1,2023
OnePlus 9 Pro,Smartphone,28,1586032,TRUE,26,92,8,1,2023
Bose QuietComfort 35 II,Headphones,30,2812410,FALSE,38,106,8,1,2023
HP VH240a,Monitor,18,1094850,TRUE,35,93,8,1,2023
Amazon Echo (4th generation),Smart Home Device,16,558000,TRUE,27,102,8,1,2023
Razer Blade 15,Laptop,31,2852899,TRUE,23,106,8,1,2023
MSI GE66 Raider,Gaming Laptop,26,677144,TRUE,38,94,8,1,2023
Amazfit GTR 2,Smartwatch,8,215848,FALSE,37,108,8,1,2023
Sony WF-1000XM4,Wireless Earbuds,38,3778340,FALSE,34,105,8,1,2023
Sennheiser Momentum True Wireless 2,Wireless Earbuds,15,1016880,TRUE,32,106,8,1,2023
Dell Color Laser Printer C1760NW,Printer,40,3530440,FALSE,28,103,8,1,2023
Sennheiser Momentum True Wireless 2,Earphones,18,1037124,TRUE,35,109,8,1,2023
Roomba i7+,Home Appliance,31,1248277,FALSE,38,102,8,1,2023
Vizio P-Series Quantum,TV,44,3508868,TRUE,29,109,8,1,2023
Apple AirPods Pro,Wireless Earbuds,31,1153138,TRUE,36,102,8,1,2023
Xerox Phaser 6510/DNI,Printer,44,958672,TRUE,25,112,8,1,2023
Fossil Gen 5E,Fitness Tracker,37,2937985,TRUE,30,108,8,1,2023
MacBook Pro,Laptop,7,555688,TRUE,26,102,8,1,2023
Xiaomi Mi Smart Band 6,Fitness Tracker,9,810639,FALSE,27,111,8,1,2023
LG Nano90,TV,32,1877472,TRUE,23,98,8,1,2023
Fitbit Charge 4,Fitness Tracker,23,1934208,TRUE,37,94,8,1,2023
PlayStation 4,Gaming Console,17,998818,TRUE,29,108,8,1,2023
August Wi-Fi Smart Lock,Smart Home Device,44,1673144,FALSE,21,97,8,1,2023
BenQ HT3550,Projector,13,814008,TRUE,31,106,8,1,2023
Panasonic Lumix GH5,Camera,2,110918,TRUE,32,105,8,1,2023
August Wi-Fi Smart Lock,Smart Home Device,44,1673144,FALSE,31,101,8,1,2023
Brother HL-L2390DW,Printer,48,4658496,TRUE,34,96,8,1,2023
Anker Soundcore Motion+,Bluetooth Speaker,34,3285964,TRUE,26,112,8,1,2023
